ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13716386,JJ110020,01/09/2025 04:00:00 PM,007XX E 105TH ST,0810,THEFT,OVER $500,STREET,false,false,0512,005,9,50,06,1182991,1835490,2025,01/17/2025 03:41:28 PM,41.703783161,-87.605532421,"(41.703783161, -87.605532421)"
13716836,JJ110566,01/09/2025 04:00:00 PM,014XX S JEFFERSON ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,true,false,0124,001,28,28,06,1172551,1893526,2025,01/17/2025 03:41:28 PM,41.863276227,-87.642053002,"(41.863276227, -87.642053002)"
13715809,JJ109465,01/09/2025 04:00:00 PM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2521,025,31,20,06,1144951,1918212,2025,01/17/2025 03:41:28 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
13732602,JJ129602,01/09/2025 04:00:00 PM,061XX S WOLCOTT AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,false,false,0714,007,16,67,06,1164741,1863948,2025,01/30/2025 03:40:41 PM,41.782279941,-87.671559063,"(41.782279941, -87.671559063)"
13715938,JJ109484,01/09/2025 04:03:00 PM,013XX W 95TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,2213,022,21,73,08B,1169194,1841762,2025,01/17/2025 03:41:28 PM,41.721303358,-87.655873595,"(41.721303358, -87.655873595)"
13715957,JJ109486,01/09/2025 04:09:00 PM,076XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,HOTEL / MOTEL,true,false,0624,006,8,69,08B,1182886,1854560,2025,01/17/2025 03:41:28 PM,41.756115887,-87.605326291,"(41.756115887, -87.605326291)"
13716152,JJ109720,01/09/2025 04:10:00 PM,028XX N Clark st,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1934,019,44,6,06,1171379,1919175,2025,01/17/2025 03:41:28 PM,41.933684415,-87.645600515,"(41.933684415, -87.645600515)"
13716466,JJ110167,01/09/2025 04:15:00 PM,073XX S CRANDON AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0334,003,7,43,08B,1192817,1856707,2025,01/17/2025 03:41:28 PM,41.761771052,-87.568861998,"(41.761771052, -87.568861998)"
13716024,JJ109699,01/09/2025 04:15:00 PM,061XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1711,017,50,13,06,1153200,1940700,2025,01/17/2025 03:41:28 PM,41.99313112,-87.711833853,"(41.99313112, -87.711833853)"
13716231,JJ109531,01/09/2025 04:17:00 PM,045XX W MADISON ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1113,011,28,26,08B,1146114,1899630,2025,01/17/2025 03:41:28 PM,41.880569488,-87.738946458,"(41.880569488, -87.738946458)"
13715970,JJ109491,01/09/2025 04:17:00 PM,032XX S CALUMET AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0211,002,4,35,08A,1179125,1883686,2025,01/17/2025 03:41:28 PM,41.836126824,-87.618221478,"(41.836126824, -87.618221478)"
13718653,JJ112884,01/09/2025 04:30:00 PM,012XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1423,014,26,24,06,1157505,1908006,2025,01/17/2025 03:41:28 PM,41.903329888,-87.696891417,"(41.903329888, -87.696891417)"
13717175,JJ111098,01/09/2025 04:31:00 PM,008XX W BUENA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1915,019,46,3,06,1169515,1928188,2025,01/17/2025 03:41:28 PM,41.958457273,-87.652187364,"(41.958457273, -87.652187364)"
13716027,JJ109575,01/09/2025 04:40:00 PM,052XX S KILPATRICK AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0815,008,23,56,08B,1145915,1869429,2025,01/17/2025 03:41:28 PM,41.797697554,-87.740442663,"(41.797697554, -87.740442663)"
13716041,JJ109598,01/09/2025 04:40:00 PM,022XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0131,001,3,33,07,1177098,1889498,2025,01/17/2025 03:41:28 PM,41.852121445,-87.625483421,"(41.852121445, -87.625483421)"
13718217,JJ109532,01/09/2025 04:41:00 PM,008XX E 82ND ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0631,006,8,44,08A,1183477,1850812,2025,01/17/2025 03:41:28 PM,41.74581724,-87.603276976,"(41.74581724, -87.603276976)"
13719984,JJ114350,01/09/2025 04:43:00 PM,035XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1133,011,28,27,06,1152986,1897801,2025,01/17/2025 03:41:28 PM,41.875417143,-87.713761405,"(41.875417143, -87.713761405)"
13757806,JJ160429,01/09/2025 04:45:00 PM,037XX N CLARK ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1923,019,44,6,06,1167885,1924871,2025,02/26/2025 03:40:14 PM,41.949390691,-87.658275881,"(41.949390691, -87.658275881)"
13716183,JJ109721,01/09/2025 04:50:00 PM,016XX N NORDICA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2513,025,29,25,08B,1128841,1910066,2025,01/17/2025 03:41:28 PM,41.909518098,-87.802135252,"(41.909518098, -87.802135252)"
13716218,JJ109864,01/09/2025 04:51:00 PM,115XX S THROOP ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,0524,005,21,53,06,1169733,1828294,2025,01/17/2025 03:41:28 PM,41.684333387,-87.654288307,"(41.684333387, -87.654288307)"
13716002,JJ109582,01/09/2025 04:51:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,32,22,06,1160867,1917657,2025,01/17/2025 03:41:28 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
13716419,JJ109601,01/09/2025 04:55:00 PM,072XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0323,003,6,69,08B,1180829,1857155,2025,01/17/2025 03:41:28 PM,41.763284362,-87.612785025,"(41.763284362, -87.612785025)"
13717820,JJ111980,01/09/2025 04:57:00 PM,061XX N LINCOLN AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,false,false,1711,017,50,13,04B,1153157,1940735,2025,01/17/2025 03:41:28 PM,41.993228018,-87.711991089,"(41.993228018, -87.711991089)"
13716066,JJ109789,01/09/2025 05:00:00 PM,029XX W CARROLL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1222,012,27,27,07,1156655,1902266,2025,01/17/2025 03:41:28 PM,41.887596071,-87.700169253,"(41.887596071, -87.700169253)"
13716061,JJ109775,01/09/2025 05:00:00 PM,014XX W FULTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1215,012,27,28,07,1166708,1901969,2025,01/17/2025 03:41:28 PM,41.886571599,-87.663260105,"(41.886571599, -87.663260105)"
13717938,JJ111500,01/09/2025 05:00:00 PM,044XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0215,002,3,38,07,1177896,1875718,2025,01/17/2025 03:41:28 PM,41.814289977,-87.622972812,"(41.814289977, -87.622972812)"
13716167,JJ109602,01/09/2025 05:00:00 PM,025XX W DEVON AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,2413,024,50,2,07,1158385,1942396,2025,01/17/2025 03:41:28 PM,41.997680166,-87.692714775,"(41.997680166, -87.692714775)"
13717040,JJ110379,01/09/2025 05:00:00 PM,026XX N Elston Ave,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1432,014,32,22,06,1160867,1917657,2025,01/17/2025 03:41:28 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
13716095,JJ109534,01/09/2025 05:00:00 PM,002XX W NORTH AVE,0460,BATTERY,SIMPLE,ATHLETIC CLUB,false,false,1814,018,2,7,08B,1174063,1910985,2025,01/17/2025 03:41:28 PM,41.911151209,-87.63598179,"(41.911151209, -87.63598179)"
13721728,JJ109621,01/09/2025 05:00:00 PM,054XX W RACE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1523,015,37,25,06,1139775,1903021,2025,01/18/2025 03:40:50 PM,41.889992936,-87.76214012,"(41.889992936, -87.76214012)"
13716022,JJ109607,01/09/2025 05:10:00 PM,018XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1434,014,32,24,06,1163938,1910686,2025,01/17/2025 03:41:28 PM,41.9105506,-87.673185901,"(41.9105506, -87.673185901)"
13715965,JJ109594,01/09/2025 05:20:00 PM,062XX S ST LOUIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,14,66,07,1154141,1863041,2025,01/17/2025 03:41:28 PM,41.78000829,-87.710446004,"(41.78000829, -87.710446004)"
13716606,JJ110331,01/09/2025 05:30:00 PM,059XX W WEST END AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1512,015,29,25,06,1136931,1900845,2025,01/17/2025 03:41:28 PM,41.884073183,-87.772636944,"(41.884073183, -87.772636944)"
13716408,JJ109628,01/09/2025 05:30:00 PM,072XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0324,003,7,43,08A,1188174,1857339,2025,01/17/2025 03:41:28 PM,41.763617284,-87.585858685,"(41.763617284, -87.585858685)"
13715935,JJ109629,01/09/2025 05:30:00 PM,030XX W VAN BUREN ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1124,011,28,27,08B,1155955,1898002,2025,01/17/2025 03:41:28 PM,41.87590938,-87.702854917,"(41.87590938, -87.702854917)"
13716178,JJ109688,01/09/2025 05:30:00 PM,097XX S BRENNAN AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,false,false,0431,004,7,51,03,1193244,1840663,2025,01/17/2025 03:41:28 PM,41.717734488,-87.567820094,"(41.717734488, -87.567820094)"
13738071,JJ135708,01/09/2025 05:32:00 PM,043XX S St Lawrence Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,0221,002,4,38,06,1180986,1876346,2025,02/04/2025 03:40:36 PM,41.815942606,-87.611619137,"(41.815942606, -87.611619137)"
13716081,JJ109645,01/09/2025 05:33:00 PM,026XX E 79TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,false,false,0422,004,7,46,04B,1195379,1853104,2025,01/17/2025 03:41:28 PM,41.751821289,-87.559590955,"(41.751821289, -87.559590955)"
13716089,JJ109653,01/09/2025 05:37:00 PM,0000X E ONTARIO ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1834,018,42,8,08A,1176399,1904492,2025,01/17/2025 03:41:28 PM,41.893281677,-87.627596446,"(41.893281677, -87.627596446)"
13716021,JJ109642,01/09/2025 05:47:00 PM,078XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CTA BUS,true,false,0612,006,17,71,04A,1167042,1852498,2025,01/17/2025 03:41:28 PM,41.750810721,-87.663449886,"(41.750810721, -87.663449886)"
13715942,JJ109656,01/09/2025 05:53:00 PM,030XX S HALSTED ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0913,009,11,60,08A,1171460,1884820,2025,01/17/2025 03:41:28 PM,41.839410287,-87.646313633,"(41.839410287, -87.646313633)"
13720254,JJ114552,01/09/2025 06:00:00 PM,027XX E 89TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SCHOOL - PUBLIC GROUNDS,false,false,0423,004,7,46,04A,1195915,1846487,2025,01/17/2025 03:41:28 PM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)"
13716371,JJ109998,01/09/2025 06:00:00 PM,038XX W 57TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,23,62,07,1151825,1866535,2025,01/17/2025 03:41:28 PM,41.789642084,-87.718845353,"(41.789642084, -87.718845353)"
13717061,JJ110320,01/09/2025 06:00:00 PM,062XX N Kenmore Ave,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,2433,024,48,77,06,1168110,1941511,2025,01/17/2025 03:41:28 PM,41.995046487,-87.656965907,"(41.995046487, -87.656965907)"
13721224,JJ116002,01/09/2025 06:00:00 PM,065XX N SPOKANE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,1621,016,45,12,06,1140298,1942805,2025,01/17/2025 03:41:28 PM,41.999154526,-87.759240841,"(41.999154526, -87.759240841)"
13716715,JJ109835,01/09/2025 06:00:00 PM,004XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,false,false,1214,012,27,24,06,1171773,1902989,2025,01/17/2025 03:41:28 PM,41.889260507,-87.644630215,"(41.889260507, -87.644630215)"
13716506,JJ110078,01/09/2025 06:00:00 PM,004XX N DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1123,011,27,23,07,1152642,1902647,2025,01/17/2025 03:41:28 PM,41.888721882,-87.71489623,"(41.888721882, -87.71489623)"
13716185,JJ109682,01/09/2025 06:00:00 PM,0000X E ADAMS ST,0810,THEFT,OVER $500,RESTAURANT,false,false,0113,001,34,32,06,1177108,1899491,2025,01/17/2025 03:41:28 PM,41.879542637,-87.625144154,"(41.879542637, -87.625144154)"
13716079,JJ109690,01/09/2025 06:15:00 PM,029XX S LOWE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0914,009,11,60,08B,1172438,1885313,2025,01/17/2025 03:41:28 PM,41.840741598,-87.642710292,"(41.840741598, -87.642710292)"
13717763,JJ109740,01/09/2025 06:19:00 PM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1722,017,45,15,06,1143917,1926169,2025,01/17/2025 03:41:28 PM,41.953436734,-87.746346752,"(41.953436734, -87.746346752)"
13716008,JJ109709,01/09/2025 06:26:00 PM,002XX N WELLS ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0122,001,42,32,03,1174695,1901798,2025,01/17/2025 03:41:28 PM,41.885927479,-87.633935196,"(41.885927479, -87.633935196)"
13719577,JJ114021,01/09/2025 06:30:00 PM,005XX W WELLINGTON AVE,0810,THEFT,OVER $500,STREET,false,false,1934,019,44,6,06,1172130,1920221,2025,01/17/2025 03:41:28 PM,41.936538116,-87.642809686,"(41.936538116, -87.642809686)"
13716165,JJ109735,01/09/2025 06:30:00 PM,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,2422,024,49,1,06,1163126,1950347,2025,01/17/2025 03:41:28 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)"
13716093,JJ109769,01/09/2025 06:30:00 PM,070XX S PULASKI RD,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0833,008,23,65,08A,1150910,1857647,2025,01/17/2025 03:41:28 PM,41.765269899,-87.722431936,"(41.765269899, -87.722431936)"
13716463,JJ110014,01/09/2025 06:30:00 PM,019XX W TOUHY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2424,024,49,1,07,1162021,1947845,2025,01/17/2025 03:41:28 PM,42.012556943,-87.679186114,"(42.012556943, -87.679186114)"
13716105,JJ109839,01/09/2025 06:30:00 PM,014XX N DAYTON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1822,018,27,8,06,1170424,1909391,2025,01/17/2025 03:41:28 PM,41.906857592,-87.649396829,"(41.906857592, -87.649396829)"
13716084,JJ109725,01/09/2025 06:36:00 PM,049XX S KEDZIE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,true,false,0821,008,14,63,03,1155883,1871503,2025,02/12/2025 03:40:33 PM,41.803194418,-87.703832357,"(41.803194418, -87.703832357)"
13716287,JJ109829,01/09/2025 06:40:00 PM,034XX W ADDISON ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1732,017,35,21,06,1152637,1923718,2025,01/17/2025 03:41:28 PM,41.946542649,-87.714356095,"(41.946542649, -87.714356095)"
13718781,JJ112613,01/09/2025 06:45:00 PM,013XX W Fullerton Ave,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,1932,019,32,7,06,1167095,1916066,2025,01/17/2025 03:41:28 PM,41.925246375,-87.661433463,"(41.925246375, -87.661433463)"
13716039,JJ109716,01/09/2025 06:45:00 PM,048XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1623,016,45,12,08A,1143154,1931476,2025,01/17/2025 03:41:28 PM,41.968013895,-87.749018608,"(41.968013895, -87.749018608)"
13716010,JJ109727,01/09/2025 06:45:00 PM,035XX W ARMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1413,014,26,22,07,1152769,1913067,2025,01/17/2025 03:41:28 PM,41.917312832,-87.714153637,"(41.917312832, -87.714153637)"
13716215,JJ109765,01/09/2025 06:52:00 PM,002XX W WACKER DR,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,true,false,0122,001,42,32,03,1174533,1902121,2025,01/17/2025 03:41:28 PM,41.886817431,-87.63452043,"(41.886817431, -87.63452043)"
13716814,JJ110552,01/09/2025 07:00:00 PM,094XX S PLEASANT AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,2221,022,19,72,05,1165402,1842098,2025,01/17/2025 03:41:28 PM,41.722306442,-87.6697535,"(41.722306442, -87.6697535)"
13716058,JJ109780,01/09/2025 07:00:00 PM,001XX E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,0114,001,42,32,06,1177683,1902638,2025,01/17/2025 03:41:28 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
13717917,JJ111582,01/09/2025 07:00:00 PM,047XX N KENMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1914,019,46,3,07,1168394,1931548,2025,01/17/2025 03:41:28 PM,41.967701604,-87.656210942,"(41.967701604, -87.656210942)"
13716948,JJ110755,01/09/2025 07:00:00 PM,058XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,STREET,false,true,2011,020,40,2,08A,1157281,1938747,2025,01/17/2025 03:41:28 PM,41.987689749,-87.69687576,"(41.987689749, -87.69687576)"
13716172,JJ109783,01/09/2025 07:15:00 PM,081XX S MERRILL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0414,004,8,46,04A,1191940,1851366,2025,01/17/2025 03:41:28 PM,41.747136245,-87.572249407,"(41.747136245, -87.572249407)"
13716209,JJ109800,01/09/2025 07:15:00 PM,001XX W LAKE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,true,false,0122,001,42,32,03,1175276,1901735,2025,01/17/2025 03:41:28 PM,41.88574159,-87.631803553,"(41.88574159, -87.631803553)"
13716074,JJ109766,01/09/2025 07:16:00 PM,117XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2234,022,21,75,06,1167515,1826950,2025,01/17/2025 03:41:28 PM,41.680692908,-87.662446079,"(41.680692908, -87.662446079)"
13720014,JJ114401,01/09/2025 07:30:00 PM,007XX N CARPENTER ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1214,012,27,24,06,1169317,1905231,2025,01/17/2025 03:41:28 PM,41.895466442,-87.653584356,"(41.895466442, -87.653584356)"
13718244,JJ112369,01/09/2025 07:30:00 PM,012XX N STATE PKWY,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1824,018,2,8,06,1176066,1908568,2025,01/17/2025 03:41:28 PM,41.90447393,-87.62869647,"(41.90447393, -87.62869647)"
13716432,JJ110036,01/09/2025 07:30:00 PM,098XX S GREENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,true,0511,005,8,50,06,1185283,1839856,2025,01/17/2025 03:41:28 PM,41.71571053,-87.597002939,"(41.71571053, -87.597002939)"
13716190,JJ109794,01/09/2025 07:30:00 PM,083XX S BAKER AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,true,0424,004,10,46,04A,1198166,1849866,2025,01/17/2025 03:41:28 PM,41.742866753,-87.549486208,"(41.742866753, -87.549486208)"
13716216,JJ109771,01/09/2025 07:32:00 PM,038XX W CHICAGO AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1112,011,27,23,03,1150827,1905071,2025,01/17/2025 03:41:28 PM,41.89540929,-87.72149816,"(41.89540929, -87.72149816)"
13716184,JJ109753,01/09/2025 07:40:00 PM,076XX S SOUTH CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,false,true,0411,004,8,43,08B,1186497,1854616,2025,01/17/2025 03:41:28 PM,41.756184943,-87.592091155,"(41.756184943, -87.592091155)"
13716252,JJ109871,01/09/2025 07:45:00 PM,007XX N CICERO AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1111,011,28,25,08B,1144216,1904672,2025,01/17/2025 03:41:28 PM,41.894441189,-87.745789055,"(41.894441189, -87.745789055)"
13716194,JJ109820,01/09/2025 07:45:00 PM,099XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2232,022,21,73,08B,1171404,1838856,2025,01/17/2025 03:41:28 PM,41.713280858,-87.647863547,"(41.713280858, -87.647863547)"
13716176,JJ109776,01/09/2025 07:47:00 PM,045XX N BROADWAY,0460,BATTERY,SIMPLE,CURRENCY EXCHANGE,true,false,1914,019,46,3,08B,1168193,1930427,2025,01/17/2025 03:41:28 PM,41.9646299,-87.656982534,"(41.9646299, -87.656982534)"
13716224,JJ109868,01/09/2025 07:48:00 PM,006XX N HAMLIN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1122,011,27,23,04A,1150943,1903999,2025,01/18/2025 03:40:50 PM,41.892465342,-87.721100212,"(41.892465342, -87.721100212)"
13716174,JJ109798,01/09/2025 07:51:00 PM,045XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0221,002,4,39,08B,1182955,1875130,2025,01/17/2025 03:41:28 PM,41.812560204,-87.604434374,"(41.812560204, -87.604434374)"
13716410,JJ109802,01/09/2025 07:56:00 PM,068XX S OGLESBY AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0331,003,5,43,03,1192950,1859975,2025,01/17/2025 03:41:28 PM,41.770735445,-87.568268012,"(41.770735445, -87.568268012)"
13716416,JJ110051,01/09/2025 08:00:00 PM,047XX S LECLAIRE AVE,0810,THEFT,OVER $500,STREET,false,false,0814,008,22,56,06,1143157,1872778,2025,01/17/2025 03:41:28 PM,41.806939504,-87.750473569,"(41.806939504, -87.750473569)"
13716230,JJ109825,01/09/2025 08:00:00 PM,017XX W CERMAK RD,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,1034,010,25,31,08B,1165218,1889459,2025,01/17/2025 03:41:28 PM,41.852274879,-87.66908723,"(41.852274879, -87.66908723)"
13716470,JJ109836,01/09/2025 08:06:00 PM,011XX W WILSON AVE,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1913,019,46,3,08B,1167916,1930703,2025,01/17/2025 03:41:28 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
13716195,JJ109810,01/09/2025 08:10:00 PM,027XX N WESTERN AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,1432,014,32,22,05,1159887,1918092,2025,01/17/2025 03:41:28 PM,41.930957788,-87.687862977,"(41.930957788, -87.687862977)"
13716390,JJ110030,01/09/2025 08:15:00 PM,105XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0512,005,9,49,07,1180442,1835218,2025,01/17/2025 03:41:28 PM,41.703095491,-87.614874603,"(41.703095491, -87.614874603)"
13716220,JJ109837,01/09/2025 08:15:00 PM,006XX N PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,CTA BUS STOP,false,false,1111,011,37,23,03,1149602,1904262,2025,01/17/2025 03:41:28 PM,41.893213193,-87.726018356,"(41.893213193, -87.726018356)"
13716103,JJ109818,01/09/2025 08:20:00 PM,012XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0131,001,34,33,08B,1177419,1894900,2025,01/17/2025 03:41:28 PM,41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
13716245,JJ109833,01/09/2025 08:20:00 PM,076XX N GREENVIEW AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,false,2422,024,49,1,04B,1164973,1950622,2025,01/17/2025 03:41:28 PM,42.02011466,-87.668244893,"(42.02011466, -87.668244893)"
13717047,JJ110003,01/09/2025 08:20:00 PM,008XX W FULTON MARKET,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1214,012,27,28,06,1170881,1902083,2025,01/17/2025 03:41:28 PM,41.886793983,-87.647932552,"(41.886793983, -87.647932552)"
13716222,JJ109838,01/09/2025 08:25:00 PM,013XX N PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,2534,025,37,23,03,1149478,1908442,2025,01/17/2025 03:41:28 PM,41.904685949,-87.726365155,"(41.904685949, -87.726365155)"
13716196,JJ109845,01/09/2025 08:32:00 PM,016XX N WELLS ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,1814,018,2,7,08B,1174407,1911058,2025,01/17/2025 03:41:28 PM,41.911343842,-87.63471588,"(41.911343842, -87.63471588)"
13716929,JJ109859,01/09/2025 08:35:00 PM,015XX W MONROE ST,0810,THEFT,OVER $500,APARTMENT,false,true,1224,012,34,28,06,1166100,1899637,2025,01/17/2025 03:41:28 PM,41.880185416,-87.665559463,"(41.880185416, -87.665559463)"
13716228,JJ109842,01/09/2025 08:38:00 PM,050XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0223,002,20,38,08B,1179760,1871507,2025,01/17/2025 03:41:28 PM,41.80269215,-87.616264407,"(41.80269215, -87.616264407)"
13717156,JJ110947,01/09/2025 08:45:00 PM,082XX S HOUSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0424,004,7,46,07,1197920,1850877,2025,01/17/2025 03:41:28 PM,41.745647157,-87.550353832,"(41.745647157, -87.550353832)"
13716247,JJ109846,01/09/2025 08:48:00 PM,005XX E 79TH ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,0624,006,6,44,08A,1181026,1852740,2025,01/17/2025 03:41:28 PM,41.751164599,-87.612198632,"(41.751164599, -87.612198632)"
13716208,JJ109843,01/09/2025 08:56:00 PM,035XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1632,016,38,17,08B,1133056,1923055,2025,01/17/2025 03:41:28 PM,41.945088772,-87.786346471,"(41.945088772, -87.786346471)"
